"ID","MWS","Group","Database","Layer","Name","Provider","Level","Geocode","Type","Discription","Download","geojson","Year","Title","Abstract","Data.Type","Keywords","Geographic.Extent","Scale","Temporal.Coverage","Publication.Date","Version","Data.Provider","Contact.Name","Email.Address","Phone.Number","Address","Data.Source","Accuracy","Limitations","Resolution","Coordinate.System","Datum","Vertical.Datum","Access.Constraints","Use.Constraints","Data.Format","File.Size","Download.Link","Process.Steps","Metadata.Creator","Metadata.Date","Metadata.Standard","Related.Publications","Supplementary.Info"
163,"MWS-068","Proposal","Product and Entrepreneurships Developments","Packaging and transport of agricultural produce",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_19.csv",NA,"Packaging and transport of agricultural produce","Dataset represents Packaging and transport of agricultural produce","Text","Production, Packaging, Transportation, Agriculture","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
164,"MWS-068","Proposal","Product and Entrepreneurships Developments","Potential for tourism development and promotion in the area",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_20.csv",NA,"Potential for tourism development and promotion in the area","Dataset represents Potential for tourism development and promotion in the area","Text","Tourism development","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
165,"MWS-068","Proposal","Product and Entrepreneurships Developments","Cost estimates and Time frame",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_21.csv",NA,"Cost estimates and Time frame","Dataset represents Cost estimates and Time frame","Text","Cost estimates, Time frame","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
166,"MWS-068","Proposal","Forest Management","Key stakeholders of Forest lands",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_22.csv",NA,"Key stakeholders of Forest lands","Dataset represents Key stakeholders of Forest lands","Text","Key stakeholders, Forest lands","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
167,"MWS-068","Proposal","Forest Management","Forest lands in MWS-068",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_23.csv",NA,"Forest lands in MWS-003","Dataset represents Forest lands in MWS-003","Text","Forest lands","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
168,"MWS-068","Proposal","Forest Management","HEPA within MWS-068",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_24.csv",NA,"HEPA within MWS-003","Dataset represents HEPA within MWS-003","Text","HEPA","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
169,"MWS-068","Proposal","Forest Management","Vegetation cover vs population in MWS-068",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_25.csv",NA,"Vegetation cover vs population in MWS-003","Dataset represents Vegetation cover vs population in MWS-003","Text","Vegetation cover, Population","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
170,"MWS-068","Proposal","Forest Management","The details of cost to be incurred to establish boundary posts and fire belts",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_26.csv",NA,"The details of cost to be incurred to establish boundary posts and fire belts","Dataset represents The details of cost to be incurred to establish boundary posts and fire belts","Text","Cost estimates, Firebelt, Boundary post establishment","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
171,"MWS-068","Proposal","Forest Management","Costing of the proposed activities for 18-acre block of land",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_27.csv",NA,"Costing of the proposed activities for 18-acre block of land","Dataset represents Costing of the proposed activities for 18-acre block of land","Text","Cost estimates, Land","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
172,"MWS-068","Proposal","Tea Land Management","Key stakeholders of Tea lands",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_28.csv",NA,"Key stakeholders of Tea lands","Dataset represents Key stakeholders of Tea lands","Text","Key stakeholders, Tea Lands","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
173,"MWS-068","Proposal","Tea Land Management","Details of Tea Landholdings",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_29.csv",NA,"Details of Tea Landholdings","Dataset represents Details of Tea Landholdings","Text","Tea lands","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
174,"MWS-068","Proposal","Tea Land Management","Details of land extents of Tea smallholdings (Source: TSHDA database)",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_30.csv",NA,"Details of land extents of Tea smallholdings (Source: TSHDA database)","Dataset represents Details of land extents of Tea smallholdings (Source: TSHDA database)","Text","Small tea lands","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
175,"MWS-068","Proposal","Tea Land Management","Proposed Five-year Plan-MWS-068",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_31.csv",NA,"Proposed Five-year Plan-MWS-003","Dataset represents Proposed Five-year Plan-MWS-003","Text","Five-year plan","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
176,"MWS-068","Proposal","Tea Land Management","Estimated cost to be incurred for planting one hectare of tea lands",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_32.csv",NA,"Estimated cost to be incurred for planting one hectare of tea lands","Dataset represents Estimated cost to be incurred for planting one hectare of tea lands","Text","Cost estimates, Tea, Replantation","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
177,"MWS-068","Proposal","Tea Land Management","Total estimated cost of production for the five-year period",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_33.csv",NA,"Total estimated cost of production for the five-year period","Dataset represents Total estimated cost of production for the five-year period","Text","Cost estimates, Production, Five-year","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
178,"MWS-068","Proposal","Livelihood Improvement","Potential value-added production",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_34.csv",NA,"Potential value-added production","Dataset represents Potential value-added production","Text","Value-added production","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
179,"MWS-068","Proposal","Livelihood Improvement","Insurance service providers",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_35.csv",NA,"Insurance service providers","Dataset represents Insurance service providers","Text","Insurance service","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
180,"MWS-068","Proposal","Livelihood Improvement","Cost estimation of livelihood development activities",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_36.csv",NA,"Cost estimation of livelihood development activities","Dataset represents Cost estimation of livelihood development activities","Text","Cost estimates, Livelihood development","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
181,"MWS-068","Proposal","Livelihood Improvement","Timeframe for the implementation",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_37.csv",NA,"Timeframe for the implementation","Dataset represents Timeframe for the implementation","Text","Time frame","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
182,"MWS-068","Proposal","Training and Capacity Development","Contents of the agriculture productivity improvement training",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_38.csv",NA,"Contents of the agriculture productivity improvement training","Dataset represents Contents of the agriculture productivity improvement training","Text","Agriculture productivity","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
183,"MWS-068","Proposal","Training and Capacity Development","Recommended training programs for Livelihood development and marketing",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_39.csv",NA,"Recommended training programs for Livelihood development and marketing","Dataset represents Recommended training programs for Livelihood development and marketing","Text","Training, Livelihood development","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
184,"MWS-068","Proposal","Training and Capacity Development","Expenditure Estimate for training programs",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_40.csv",NA,"Expenditure Estimate for training programs","Dataset represents Expenditure Estimate for training programs","Text","Training, Cost estimates","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
